master_id,entry_type,russian,russian_no_accent,japanese,pos,gender,number,imperfective,perfective,aspect_pair_key,case_pattern,source_rounds,source_sections,source_context,frequency,duplicate_group,level,category,card_direction,front,answer,back,tags,needs_review,review_status,review_note,include_in_app,original_card_ids,confidence
m1425,expression,ро́ль профессиона́льного характе́ра,роль профессионального характера,専門的な役割の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,роль профессионального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,ро́ль профессиона́льного характе́ра,専門的な役割の性質,"答え：専門的な役割の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1426,expression,ро́ль междунаро́дного характе́ра,роль международного характера,国際的な役割の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,роль международного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,ро́ль междунаро́дного характе́ра,国際的な役割の性質,"答え：国際的な役割の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1427,expression,пробле́ма совреме́нного характе́ра,проблема современного характера,現代の問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема современного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма совреме́нного характе́ра,現代の問題の性質,"答え：現代の問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1428,expression,пробле́ма эконо́мического характе́ра,проблема экономического характера,経済的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема экономического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма эконо́мического характе́ра,経済的な問題の性質,"答え：経済的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1429,expression,пробле́ма социа́льного характе́ра,проблема социального характера,社会的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема социального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма социа́льного характе́ра,社会的な問題の性質,"答え：社会的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1430,expression,пробле́ма культу́рного характе́ра,проблема культурного характера,文化的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема культурного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма культу́рного характе́ра,文化的な問題の性質,"答え：文化的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1431,expression,пробле́ма техни́ческого характе́ра,проблема технического характера,技術的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема технического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма техни́ческого характе́ра,技術的な問題の性質,"答え：技術的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1432,expression,пробле́ма нау́чного характе́ра,проблема научного характера,科学的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема научного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма нау́чного характе́ра,科学的な問題の性質,"答え：科学的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1433,expression,пробле́ма языково́го характе́ра,проблема языкового характера,言語的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема языкового характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма языково́го характе́ра,言語的な問題の性質,"答え：言語的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1434,expression,пробле́ма образова́тельного характе́ра,проблема образовательного характера,教育の問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема образовательного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма образова́тельного характе́ра,教育の問題の性質,"答え：教育の問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1435,expression,пробле́ма профессиона́льного характе́ра,проблема профессионального характера,専門的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема профессионального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма профессиона́льного характе́ра,専門的な問題の性質,"答え：専門的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1436,expression,пробле́ма междунаро́дного характе́ра,проблема международного характера,国際的な問題の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,проблема международного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,пробле́ма междунаро́дного характе́ра,国際的な問題の性質,"答え：国際的な問題の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1437,expression,систе́ма совреме́нного характе́ра,система современного характера,現代の制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система современного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма совреме́нного характе́ра,現代の制度・システムの性質,"答え：現代の制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1438,expression,систе́ма эконо́мического характе́ра,система экономического характера,経済的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система экономического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма эконо́мического характе́ра,経済的な制度・システムの性質,"答え：経済的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1439,expression,систе́ма социа́льного характе́ра,система социального характера,社会的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система социального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма социа́льного характе́ра,社会的な制度・システムの性質,"答え：社会的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1440,expression,систе́ма культу́рного характе́ра,система культурного характера,文化的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система культурного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма культу́рного характе́ра,文化的な制度・システムの性質,"答え：文化的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1441,expression,систе́ма техни́ческого характе́ра,система технического характера,技術的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система технического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма техни́ческого характе́ра,技術的な制度・システムの性質,"答え：技術的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1442,expression,систе́ма нау́чного характе́ра,система научного характера,科学的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система научного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма нау́чного характе́ра,科学的な制度・システムの性質,"答え：科学的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1443,expression,систе́ма языково́го характе́ра,система языкового характера,言語的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система языкового характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма языково́го характе́ра,言語的な制度・システムの性質,"答え：言語的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1444,expression,систе́ма образова́тельного характе́ра,система образовательного характера,教育の制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система образовательного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма образова́тельного характе́ра,教育の制度・システムの性質,"答え：教育の制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1445,expression,систе́ма профессиона́льного характе́ра,система профессионального характера,専門的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система профессионального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма профессиона́льного характе́ра,専門的な制度・システムの性質,"答え：専門的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1446,expression,систе́ма междунаро́дного характе́ра,система международного характера,国際的な制度・システムの性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,система международного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,систе́ма междунаро́дного характе́ра,国際的な制度・システムの性質,"答え：国際的な制度・システムの性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1447,expression,мето́д совреме́нного характе́ра,метод современного характера,現代の方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод современного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д совреме́нного характе́ра,現代の方法の性質,"答え：現代の方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1448,expression,мето́д эконо́мического характе́ра,метод экономического характера,経済的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод экономического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д эконо́мического характе́ра,経済的な方法の性質,"答え：経済的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1449,expression,мето́д социа́льного характе́ра,метод социального характера,社会的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод социального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д социа́льного характе́ра,社会的な方法の性質,"答え：社会的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1450,expression,мето́д культу́рного характе́ра,метод культурного характера,文化的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод культурного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д культу́рного характе́ра,文化的な方法の性質,"答え：文化的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1451,expression,мето́д техни́ческого характе́ра,метод технического характера,技術的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод технического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д техни́ческого характе́ра,技術的な方法の性質,"答え：技術的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1452,expression,мето́д нау́чного характе́ра,метод научного характера,科学的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод научного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д нау́чного характе́ра,科学的な方法の性質,"答え：科学的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1453,expression,мето́д языково́го характе́ра,метод языкового характера,言語的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод языкового характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д языково́го характе́ра,言語的な方法の性質,"答え：言語的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1454,expression,мето́д образова́тельного характе́ра,метод образовательного характера,教育の方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод образовательного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д образова́тельного характе́ра,教育の方法の性質,"答え：教育の方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1455,expression,мето́д профессиона́льного характе́ра,метод профессионального характера,専門的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод профессионального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д профессиона́льного характе́ра,専門的な方法の性質,"答え：専門的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1456,expression,мето́д междунаро́дного характе́ра,метод международного характера,国際的な方法の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,метод международного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,мето́д междунаро́дного характе́ра,国際的な方法の性質,"答え：国際的な方法の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1457,expression,проце́сс совреме́нного характе́ра,процесс современного характера,現代の過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс современного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс совреме́нного характе́ра,現代の過程の性質,"答え：現代の過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1458,expression,проце́сс эконо́мического характе́ра,процесс экономического характера,経済的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс экономического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс эконо́мического характе́ра,経済的な過程の性質,"答え：経済的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1459,expression,проце́сс социа́льного характе́ра,процесс социального характера,社会的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс социального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс социа́льного характе́ра,社会的な過程の性質,"答え：社会的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1460,expression,проце́сс культу́рного характе́ра,процесс культурного характера,文化的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс культурного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс культу́рного характе́ра,文化的な過程の性質,"答え：文化的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1461,expression,проце́сс техни́ческого характе́ра,процесс технического характера,技術的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс технического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс техни́ческого характе́ра,技術的な過程の性質,"答え：技術的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1462,expression,проце́сс нау́чного характе́ра,процесс научного характера,科学的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс научного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс нау́чного характе́ра,科学的な過程の性質,"答え：科学的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1463,expression,проце́сс языково́го характе́ра,процесс языкового характера,言語的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс языкового характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс языково́го характе́ра,言語的な過程の性質,"答え：言語的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1464,expression,проце́сс образова́тельного характе́ра,процесс образовательного характера,教育の過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс образовательного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс образова́тельного характе́ра,教育の過程の性質,"答え：教育の過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1465,expression,проце́сс профессиона́льного характе́ра,процесс профессионального характера,専門的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс профессионального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс профессиона́льного характе́ра,専門的な過程の性質,"答え：専門的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1466,expression,проце́сс междунаро́дного характе́ра,процесс международного характера,国際的な過程の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,процесс международного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,проце́сс междунаро́дного характе́ра,国際的な過程の性質,"答え：国際的な過程の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1467,expression,фо́рма совреме́нного характе́ра,форма современного характера,現代の形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма современного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма совреме́нного характе́ра,現代の形態の性質,"答え：現代の形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1468,expression,фо́рма эконо́мического характе́ра,форма экономического характера,経済的な形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма экономического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма эконо́мического характе́ра,経済的な形態の性質,"答え：経済的な形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1469,expression,фо́рма социа́льного характе́ра,форма социального характера,社会的な形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма социального характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма социа́льного характе́ра,社会的な形態の性質,"答え：社会的な形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1470,expression,фо́рма культу́рного характе́ра,форма культурного характера,文化的な形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма культурного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма культу́рного характе́ра,文化的な形態の性質,"答え：文化的な形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1471,expression,фо́рма техни́ческого характе́ра,форма технического характера,技術的な形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма технического характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма техни́ческого характе́ра,技術的な形態の性質,"答え：技術的な形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
m1472,expression,фо́рма нау́чного характе́ра,форма научного характера,科学的な形態の性質,表現,,,,,,,60-86候補,作文/露文和訳,v05追加・校正用生成表現・要厳密確認,1,форма научного характера,2,v05_generated_collocation,ru→ja / ja→ru候補,фо́рма нау́чного характе́ра,科学的な形態の性質,"答え：科学的な形態の性質
品詞：表現
出典候補：第60-86候補
状態：校正用・未確認",russian2;v05;校正用;v05_generated_collocation;60-86候補,yes,未確認,v05追加。出典回・アクセント・訳語・品詞・格支配を要確認。動詞は不完了体/完了体ペアとして校正。,no,,0.60
